features,n_features,train_mae,test_mae,train_rmse,test_rmse
"('rolling_24_std',)",1,2.792250982910788,2.7826302090213977,3.658562182790147,3.6403547325110117
"('rolling_24_std', 'day')",2,2.792250780316744,2.7826304807406803,3.658562128723615,3.640354490970512
"('rolling_24_std', 'dayofweek')",2,2.7922102183866704,2.7827229000179425,3.6569830060534065,3.638775470794882
"('rolling_24_std', 'dayofweek', 'day')",3,2.79221021639177,2.782722917410443,3.6569830059328874,3.63877545924494
"('rolling_24_std', 'year')",2,2.7945448225969405,2.7849862387059217,3.657166177381879,3.6391825242046325
"('rolling_24_std', 'day', 'year')",3,2.794547490512023,2.784986542467194,3.6571653019601706,3.6391824468043286
"('rolling_24_std', 'dayofweek', 'year')",3,2.7945192297181416,2.7850731249507996,3.655586814337401,3.637609610240314
"('rolling_24_std', 'dayofweek', 'day', 'year')",4,2.794522045725135,2.785074048573787,3.6555854747597962,3.6376095371456447
"('hour', 'dayofweek', 'month', 'day', 'quarter')",5,3.162519528002592,3.163121412236991,4.2470421878728875,4.257170563064449
"('hour', 'dayofweek', 'month', 'quarter')",4,3.1625447854823014,3.163146363373092,4.247048551538494,4.257171349807201
"('hour', 'dayofweek', 'month', 'day', 'year', 'quarter')",6,3.1638381371257958,3.1646825081286005,4.243343048796758,4.253693776478627
"('hour', 'dayofweek', 'month', 'year', 'quarter')",5,3.1638455789325106,3.164691070075516,4.243343520742829,4.253692794147196
"('hour', 'dayofweek', 'day', 'quarter')",4,3.164897730296717,3.1655354826629893,4.248188383517394,4.258338715319303
"('hour', 'dayofweek', 'quarter')",3,3.164926691821181,3.1655642244001543,4.2481954616301305,4.258340365394472
"('hour', 'dayofweek', 'day', 'year', 'quarter')",5,3.1659207347913156,3.166800177452027,4.244195901549662,4.254575262398412
"('hour', 'dayofweek', 'year', 'quarter')",4,3.1659297824071038,3.1668097720151045,4.244196448387116,4.254574351980009
"('hour', 'dayofweek', 'month', 'day')",4,3.1666795514758768,3.1673191393526974,4.249227300278271,4.25934641104215
"('hour', 'dayofweek', 'month')",3,3.1667075573202714,3.1673466731136375,4.249233578265943,4.25934761183677
"('hour', 'month', 'day', 'quarter')",4,3.1675682102629197,3.1681753326007183,4.257763203208763,4.267259197821613
"('hour', 'month', 'quarter')",3,3.167599336944402,3.1682077596641216,4.257772753252194,4.26726048943264
"('hour', 'dayofweek', 'month', 'day', 'year')",5,3.167735469502371,3.1686119813863756,4.245223399101396,4.255575278558943
"('hour', 'dayofweek', 'month', 'year')",4,3.1677424150309608,3.1686190845655293,4.245223759061775,4.2555744707112
"('hour', 'month', 'day', 'year', 'quarter')",5,3.168938870963863,3.1697103121174286,4.254039671493348,4.263736159348562
"('hour', 'month', 'year', 'quarter')",4,3.1689543137301124,3.169726465101821,4.254041228237671,4.263734484348033
"('hour', 'dayofweek', 'day')",3,3.169965043591954,3.1705443318276503,4.251559856436943,4.261509113311009
"('hour', 'dayofweek')",2,3.16997907698979,3.1705584753916645,4.251562452479528,4.261508181556882
"('hour', 'day', 'quarter')",3,3.170002904877194,3.1706097056277116,4.258852676630854,4.268354059863988
"('hour', 'quarter')",2,3.1700428894342116,3.170649168130413,4.258863065842856,4.268356365763444
"('hour', 'day', 'year', 'quarter')",4,3.171092287894414,3.1718933831213203,4.254843024574323,4.264552871346913
"('hour', 'year', 'quarter')",3,3.1711085559679506,3.171909815822556,4.2548447077556,4.264551377380911
"('hour', 'dayofweek', 'year')",3,3.1712775422590234,3.172056012416199,4.24813164227295,4.258269554777248
"('hour', 'dayofweek', 'day', 'year')",4,3.171279800617867,3.1720583986107993,4.248131582452509,4.258268971703475
"('hour', 'month', 'day')",3,3.1718000577747016,3.172368055180393,4.259866207311474,4.269328081834995
"('hour', 'month')",2,3.171835924639347,3.172404313032693,4.259875641073841,4.269329864549756
"('hour', 'month', 'day', 'year')",4,3.1729496522868437,3.173737698394862,4.25584316907413,4.265516894289809
"('hour', 'month', 'year')",3,3.1729648467921208,3.1737528896139824,4.255844515780417,4.265515430444519
"('hour', 'day')",2,3.1750583495274878,3.175491953591455,4.262193457074886,4.271476517411231
"('hour',)",1,3.1750731608896516,3.1755079064474385,4.262198200929086,4.271475487560076
"('hour', 'day', 'year')",3,3.176454201136584,3.17709852968158,4.258746949302518,4.2681978414923405
"('hour', 'year')",2,3.1764569870415884,3.1771013515767956,4.258747049479733,4.268197114767276
"('dayofweek', 'month', 'day', 'quarter')",4,3.380984050398138,3.3854164383495835,4.426857902763023,4.44264760520862
"('dayofweek', 'month', 'quarter')",3,3.3809901664869164,3.3854300793475005,4.426865466722167,4.4426493676312715
"('dayofweek', 'month', 'day', 'year', 'quarter')",5,3.381112965251605,3.3858172281908754,4.42327145497545,4.439283032695612
"('dayofweek', 'month', 'year', 'quarter')",4,3.381117763267864,3.385824581022407,4.423272343665958,4.439282022971053
"('dayofweek', 'day', 'year', 'quarter')",4,3.3833843774145316,3.3881770566109926,4.424091746365059,4.440185477956413
"('dayofweek', 'year', 'quarter')",3,3.383388835591525,3.3881848388825486,4.424092734750353,4.440184610206157
"('dayofweek', 'day', 'quarter')",3,3.383707608320744,3.388265652756739,4.427961599174809,4.443835638021347
"('dayofweek', 'quarter')",2,3.3837060325097212,3.3882739923673744,4.427969925427299,4.443838382232924
"('dayofweek', 'month', 'day', 'year')",4,3.385550333082926,3.390354732395643,4.425075584449351,4.441189223944301
"('dayofweek', 'month', 'year')",3,3.385554021796981,3.390361448447918,4.425076319629007,4.441188371457159
"('dayofweek', 'month', 'day')",3,3.385914820677371,3.3904815100987458,4.428956139144197,4.4448456375827705
"('dayofweek', 'month')",2,3.385918698773819,3.390495060364468,4.428963611458787,4.44484783501473
"('month', 'day', 'year', 'quarter')",4,3.3864552056921284,3.390815581113835,4.433511446342396,4.448868140793941
"('month', 'day', 'quarter')",3,3.3867634683160186,3.3908157127679357,4.437122074154631,4.452277817939678
"('month', 'year', 'quarter')",3,3.386458417038403,3.390824482947154,4.433513669687744,4.448866668988881
"('month', 'quarter')",2,3.3867694157639683,3.3908328075076497,4.437133001570245,4.452280274744774
"('day', 'year', 'quarter')",3,3.388678347188279,3.393126185033867,4.434284393688324,4.44970701153836
"('year', 'quarter')",2,3.3886838731216327,3.393137365693418,4.434286764692017,4.449705785050571
"('day', 'quarter')",2,3.3894782980314244,3.393592043817078,4.4381715159486115,4.453394140367947
"('quarter',)",1,3.389473475413118,3.393601519789006,4.438183322856547,4.453397723226263
"('dayofweek', 'day')",2,3.3902407742913034,3.394642838053217,4.431177702050773,4.44698389868696
"('dayofweek',)",1,3.3902479046919236,3.3946567171473307,4.431181164389119,4.446983417455965
"('dayofweek', 'day', 'year')",3,3.390225523269156,3.394849592473945,4.427850473933936,4.4438469032482075
"('dayofweek', 'year')",2,3.390225664312987,3.394849849238206,4.4278504749837,4.443846837370368
"('month', 'day', 'year')",3,3.3909035958520573,3.3953716619324967,4.435242272150195,4.450676051076355
"('month', 'year')",2,3.390907649865708,3.3953801911779014,4.435244247898695,4.450674768268939
"('month', 'day')",2,3.3916941252756034,3.395806876064029,4.4391419909152114,4.454371661245301
"('month',)",1,3.391695148875295,3.3958204072887166,4.439152796376637,4.454374624207915
"('day',)",1,3.3960596960713203,3.4000772011479077,4.441358952660114,4.456496568512015
"('day', 'year')",2,3.395773741228219,3.4000944174687433,4.438013529132573,4.45332192753699
"('year',)",1,3.395776035797801,3.400098474098028,4.438013866792592,4.453320795018267
