features,n_features,train_mae,test_mae,train_rmse,test_rmse
"('rolling_24_std',)",1,0.6711605665991469,0.6688223741935458,0.8736381874325428,0.8693682293139098
"('rolling_24_std', 'day')",2,0.671160307157069,0.6688225129795263,0.8736376459657904,0.8693673695817252
"('rolling_24_std', 'dayofweek')",2,0.6711862186169189,0.6688643171674432,0.8733050234954729,0.8690378505830751
"('rolling_24_std', 'dayofweek', 'day')",3,0.6711860313527466,0.6688643841392805,0.8733046217665446,0.8690371057780159
"('rolling_24_std', 'day', 'year')",3,0.6716375850614705,0.669316068826445,0.8734048763338146,0.8691780331324256
"('rolling_24_std', 'year')",2,0.6716379092936474,0.6693161723513279,0.873404943219719,0.8691782199253484
"('rolling_24_std', 'dayofweek', 'day', 'year')",4,0.6716665035769622,0.66935926657263,0.8730717744345107,0.8688489659604538
"('rolling_24_std', 'dayofweek', 'year')",3,0.6716666742648935,0.6693592983703662,0.8730717989472953,0.8688490805496052
"('hour', 'dayofweek', 'month', 'day', 'quarter')",5,0.7612074774529826,0.7614525768372296,1.0105062985012043,1.0128987503877498
"('hour', 'dayofweek', 'month', 'quarter')",4,0.7612172612657564,0.7614629013728901,1.0105091748662869,1.0128999193926078
"('hour', 'dayofweek', 'month', 'day', 'year', 'quarter')",6,0.7614683894702557,0.7617713010943575,1.0098032348584691,1.0122456414403143
"('hour', 'dayofweek', 'month', 'year', 'quarter')",5,0.7614737083024404,0.7617774926052608,1.0098040369412713,1.0122455864595366
"('hour', 'dayofweek', 'day', 'quarter')",4,0.7617928743671497,0.7620581823196114,1.010781961950699,1.0131809535599636
"('hour', 'dayofweek', 'quarter')",3,0.7618031302550496,0.7620690254489375,1.0107850719652836,1.013182436226682
"('hour', 'dayofweek', 'day', 'year', 'quarter')",5,0.7619825158311745,0.7623023154782391,1.0100154999117985,1.0124660678634931
"('hour', 'dayofweek', 'year', 'quarter')",4,0.7619885113833019,0.7623089235522709,1.01001634948713,1.0124661027395987
"('hour', 'dayofweek', 'month', 'day')",4,0.7622526141027189,0.7625183505446776,1.0110409727928136,1.0134324679770625
"('hour', 'dayofweek', 'month')",3,0.762262308303739,0.7625284781065171,1.0110438202084313,1.0134337705189906
"('hour', 'month', 'day', 'quarter')",4,0.7624932254069732,0.7627154821011306,1.0129521545000615,1.015200277821979
"('hour', 'month', 'quarter')",3,0.762505235120503,0.7627281557354029,1.0129560220739215,1.0152017318746644
"('hour', 'dayofweek', 'month', 'day', 'year')",5,0.7624397500468368,0.762762014691364,1.010271682849362,1.012715657407096
"('hour', 'dayofweek', 'month', 'year')",4,0.7624452063632108,0.7627679300799691,1.0102724088013761,1.012715640357974
"('hour', 'month', 'day', 'year', 'quarter')",5,0.7627434459538056,0.7630173287543621,1.0122437674863745,1.0145373407572809
"('hour', 'month', 'year', 'quarter')",4,0.7627517536972828,0.7630259288151471,1.012245119516534,1.0145373171930119
"('hour', 'day', 'quarter')",3,0.7630895244624762,0.7633185338575125,1.0132145373731365,1.0154652849214751
"('hour', 'quarter')",2,0.7631031070319806,0.7633325834271932,1.0132186655270727,1.0154670842978184
"('hour', 'dayofweek', 'day')",3,0.7631125759996457,0.763352866997012,1.011640854704154,1.0139878928935715
"('hour', 'dayofweek')",2,0.7631179142769359,0.7633596024879964,1.0116423769562788,1.0139881842943688
"('hour', 'day', 'year', 'quarter')",4,0.7632762057669983,0.7635630772712777,1.0124442289775961,1.0147422883756443
"('hour', 'year', 'quarter')",3,0.7632847456551991,0.7635723707204006,1.0124456392028778,1.0147423776821902
"('hour', 'dayofweek', 'day', 'year')",4,0.7633567663275391,0.7636434362454508,1.0109977619801205,1.0133867444489808
"('hour', 'dayofweek', 'year')",3,0.7633588413494068,0.7636459334787996,1.0109979467962054,1.0133865133199271
"('hour', 'month', 'day')",3,0.7635492308834501,0.7637743164627625,1.013467432556819,1.0157086976671548
"('hour', 'month')",2,0.7635619253121613,0.7637881080245946,1.0134712629979308,1.0157103018005842
"('hour', 'month', 'day', 'year')",4,0.7637395811711222,0.764024004506044,1.012693883583251,1.0149832908278564
"('hour', 'month', 'year')",3,0.7637472646892169,0.7640322856460215,1.0126951359022849,1.0149833131504504
"('hour', 'day')",2,0.7643876419545574,0.7645766432081796,1.0140660040255354,1.016260647076069
"('hour',)",1,0.7643951487263235,0.7645848841841085,1.0140682659900737,1.0162610771268792
"('hour', 'day', 'year')",3,0.7646316075172643,0.7648739643890039,1.0134189071448014,1.0156513344357583
"('hour', 'year')",2,0.7646353535856304,0.7648782632635349,1.013419393262288,1.0156509883788396
"('dayofweek', 'month', 'day', 'year', 'quarter')",5,0.8147568549056254,0.8159872413606295,1.0524832797614,1.056272075016058
"('dayofweek', 'month', 'year', 'quarter')",4,0.8147594029703339,0.8159914809728869,1.0524842971755766,1.0562721754822824
"('dayofweek', 'month', 'day', 'quarter')",4,0.8148179059858386,0.8160039083881029,1.053165851610966,1.0569049507133668
"('dayofweek', 'month', 'quarter')",3,0.8148205677095882,0.8160085432198322,1.0531690821609645,1.0569064567450015
"('dayofweek', 'day', 'year', 'quarter')",4,0.8153183468641585,0.8165764408959094,1.052687454953931,1.056497363078813
"('dayofweek', 'year', 'quarter')",3,0.8153206353249494,0.8165806082758105,1.052688524721386,1.056497568423271
"('dayofweek', 'day', 'quarter')",3,0.8154779831897482,0.8166881024390665,1.0534313185641457,1.0571918057487706
"('dayofweek', 'quarter')",2,0.8154816378020802,0.8166941192098212,1.0534347917707345,1.0571936512456561
"('dayofweek', 'month', 'day', 'year')",4,0.8158583516476576,0.8171209419462594,1.0529327969239284,1.056747626611176
"('dayofweek', 'month', 'year')",3,0.8158605080552683,0.8171250353581643,1.0529337300495474,1.0567477596876391
"('month', 'day', 'year', 'quarter')",4,0.8160503131670662,0.8171866088348358,1.0548198229559667,1.0584595283307283
"('month', 'year', 'quarter')",3,0.8160529943509296,0.817191609411834,1.0548214359545955,1.0584597050758007
"('dayofweek', 'month', 'day')",3,0.8160235618733653,0.8172332841093581,1.0536793221951837,1.057443681038037
"('dayofweek', 'month')",2,0.8160269794554759,0.817239016290166,1.0536825226816455,1.0574453240727208
"('month', 'day', 'quarter')",3,0.8161894867679816,0.8172680630997332,1.0555076498192657,1.059101973649121
"('month', 'quarter')",2,0.8161917625572896,0.8172742096647068,1.0555119024877269,1.0591038013640828
"('day', 'year', 'quarter')",3,0.8166030709264724,0.8177627567262854,1.055012707771578,1.0586696340358046
"('year', 'quarter')",2,0.8166052974349336,0.817767027827607,1.0550143830489338,1.0586699374129651
"('day', 'quarter')",2,0.8168505957765129,0.8179475350551679,1.0557604121175896,1.0593720053594828
"('quarter',)",1,0.8168526611987016,0.8179538548271744,1.0557649327209657,1.0593742027853412
"('dayofweek', 'day', 'year')",3,0.8170357287659702,0.8182499631723462,1.0536257856383533,1.0574093916582368
"('dayofweek', 'year')",2,0.8170371964656218,0.8182523013542885,1.0536260920838516,1.0574091810904422
"('dayofweek', 'day')",2,0.8171155254100195,0.8182893845118372,1.0542508947530864,1.0579922535769781
"('dayofweek',)",1,0.8171181869955728,0.8182943677456379,1.0542527070239327,1.0579927660618988
"('month', 'day', 'year')",3,0.8171445601743985,0.8183086867992178,1.0552518529278725,1.0589116194398993
"('month', 'year')",2,0.8171464245721247,0.8183125601963535,1.0552533589998272,1.0589118355975302
"('month', 'day')",2,0.8173963900008221,0.8184974415685512,1.056002616747666,1.0596160690230838
"('month',)",1,0.8173984605180763,0.8185027752452975,1.0560068312779345,1.0596180489442315
"('day', 'year')",2,0.8183443444422899,0.8194791447873916,1.0559439699454456,1.0595705661981119
"('year',)",1,0.8183456299281906,0.819481638692702,1.0559446342512584,1.0595702884855405
"('day',)",1,0.8184884071974117,0.819564523692053,1.05657305210098,1.060161389493686
